,Tipo de generación,Generación [kWh],Mes,Generación [GWh],Mes_s,Año,Date,Month,Total,Climateadj,Anom
2016-12-01,Geotérmica,22278805.260761,December,22.278805260761,Diciembre,2016,,,,,
2016-12-01,Fotovoltaica,15675511.986439,December,15.675511986439,Diciembre,2016,,,,,
2016-12-01,Biogas,170470.285553,December,0.170470285553,Diciembre,2016,,,,,
2016-12-01,Turbina de Gas,0.0,December,0.0,Diciembre,2016,,,,,
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Turbina de Vapor,495065732.667238,January,495.065732667238,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Hidroeléctrica,319348238.196626,January,319.348238196626,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Motor Reciprocante,54013782.96364,January,54.01378296364,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Geotérmica,26340251.674068,January,26.340251674068,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Eólico,22405124.698223,January,22.405124698223,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Fotovoltaica,17424531.358371,January,17.424531358371002,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Biogas,292258.999206,January,0.292258999206,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-01-01,Enero,26.12,26.55,-0.43
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-02-01,Febrero,26.68,26.76,-0.08
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-03-01,Marzo,27.33,27.29,0.03
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-04-01,Abril,28.04,27.83,0.21
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-05-01,Mayo,28.3,27.94,0.36
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-06-01,Junio,28.06,27.73,0.33
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-07-01,Julio,27.54,27.29,0.25
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-08-01,Agosto,26.7,26.86,-0.16
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-09-01,Septiembre,26.29,26.72,-0.43
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-10-01,Octubre,26.15,26.72,-0.56
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-11-01,Noviembre,25.74,26.7,-0.96
2017-01-01,Turbina de Gas,104473.174917,January,0.1044731749169999,Enero,2017,2017-12-01,Diciembre,25.62,26.6,-0.99
2017-02-01,Turbina de Vapor,565655859.869838,February,565.655859869838,Febrero,2017,,,,,
2017-02-01,Hidroeléctrica,228774765.004558,February,228.774765004558,Febrero,2017,,,,,
2017-02-01,Motor Reciprocante,34172504.334758,February,34.172504334758,Febrero,2017,,,,,
2017-02-01,Geotérmica,22161419.434453,February,22.161419434453,Febrero,2017,,,,,
2017-02-01,Eólico,17662072.896463,February,17.662072896463,Febrero,2017,,,,,
2017-02-01,Fotovoltaica,15622256.975432,February,15.622256975431998,Febrero,2017,,,,,
2017-02-01,Biogas,397746.923967,February,0.3977469239669999,Febrero,2017,,,,,
2017-02-01,Turbina de Gas,32636.862,February,0.032636862,Febrero,2017,,,,,
2017-03-01,Turbina de Vapor,658568146.857932,March,658.568146857932,Marzo,2017,,,,,
2017-03-01,Hidroeléctrica,252826754.978429,March,252.826754978429,Marzo,2017,,,,,
2017-03-01,Eólico,29724159.649343,March,29.724159649343,Marzo,2017,,,,,
2017-03-01,Geotérmica,24140061.133002,March,24.140061133002003,Marzo,2017,,,,,
2017-03-01,Motor Reciprocante,21689164.653628,March,21.689164653628,Marzo,2017,,,,,
2017-03-01,Fotovoltaica,18601740.3074,March,18.6017403074,Marzo,2017,,,,,
2017-03-01,Biogas,498951.880196,March,0.498951880196,Marzo,2017,,,,,
2017-03-01,Turbina de Gas,0.0,March,0.0,Marzo,2017,,,,,
2017-04-01,Turbina de Vapor,608069951.024464,April,608.069951024464,Abril,2017,,,,,
2017-04-01,Hidroeléctrica,216550577.459582,April,216.550577459582,Abril,2017,,,,,
2017-04-01,Motor Reciprocante,67333728.557963,April,67.333728557963,Abril,2017,,,,,
2017-04-01,Geotérmica,22316477.805461,April,22.316477805461,Abril,2017,,,,,
2017-04-01,Fotovoltaica,19795688.376494,April,19.795688376494,Abril,2017,,,,,
2017-04-01,Eólico,12954363.315266,April,12.954363315266,Abril,2017,,,,,
2017-04-01,Biogas,353962.912374,April,0.353962912374,Abril,2017,,,,,
2017-04-01,Turbina de Gas,55415.28,April,0.05541528,Abril,2017,,,,,
2017-05-01,Turbina de Vapor,550191415.657408,May,550.191415657408,Mayo,2017,,,,,
2017-05-01,Hidroeléctrica,296338797.787919,May,296.33879778791896,Mayo,2017,,,,,
2017-05-01,Motor Reciprocante,34712201.982988,May,34.712201982988,Mayo,2017,,,,,
2017-05-01,Geotérmica,22821773.028856,May,22.821773028856,Mayo,2017,,,,,
2017-05-01,Fotovoltaica,14041734.927204,May,14.041734927204,Mayo,2017,,,,,
2017-05-01,Eólico,5914366.915656,May,5.914366915656,Mayo,2017,,,,,
2017-05-01,Turbina de Gas,2602301.63164,May,2.60230163164,Mayo,2017,,,,,
2017-05-01,Biogas,726905.467073,May,0.7269054670730001,Mayo,2017,,,,,
2017-06-01,Hidroeléctrica,600990987.915771,June,600.990987915771,Junio,2017,,,,,
2017-06-01,Turbina de Vapor,307284474.320454,June,307.284474320454,Junio,2017,,,,,
2017-06-01,Motor Reciprocante,25551912.587253,June,25.551912587253,Junio,2017,,,,,
2017-06-01,Geotérmica,21946107.640258,June,21.946107640258,Junio,2017,,,,,
2017-06-01,Fotovoltaica,12997995.180938,June,12.997995180938,Junio,2017,,,,,
2017-06-01,Eólico,2850990.437707,June,2.850990437707,Junio,2017,,,,,
2017-06-01,Turbina de Gas,1250469.894378,June,1.250469894378,Junio,2017,,,,,
2017-06-01,Biogas,1025138.310295,June,1.025138310295,Junio,2017,,,,,
2017-07-01,Hidroeléctrica,665158379.027324,July,665.1583790273239,Julio,2017,,,,,
2017-07-01,Turbina de Vapor,257302106.144726,July,257.302106144726,Julio,2017,,,,,
2017-07-01,Motor Reciprocante,30139587.531563,July,30.139587531563,Julio,2017,,,,,
2017-07-01,Eólico,22075695.746277,July,22.075695746277,Julio,2017,,,,,
2017-07-01,Geotérmica,18944931.046573,July,18.944931046573,Julio,2017,,,,,
2017-07-01,Fotovoltaica,17232453.090651,July,17.232453090651003,Julio,2017,,,,,
2017-07-01,Biogas,815955.63603,July,0.8159556360300001,Julio,2017,,,,,
2017-07-01,Turbina de Gas,96681.972,July,0.0966819719999999,Julio,2017,,,,,
2017-08-01,Hidroeléctrica,653570984.737081,August,653.5709847370811,Agosto,2017,,,,,
2017-08-01,Turbina de Vapor,262543768.944267,August,262.543768944267,Agosto,2017,,,,,
2017-08-01,Motor Reciprocante,29168198.460849,August,29.168198460849,Agosto,2017,,,,,
2017-08-01,Geotérmica,18662926.079794,August,18.662926079794,Agosto,2017,,,,,
2017-08-01,Fotovoltaica,17350471.353444,August,17.350471353444,Agosto,2017,,,,,
2017-08-01,Eólico,11325326.897236,August,11.325326897236,Agosto,2017,,,,,
2017-08-01,Biogas,1310471.574209,August,1.310471574209,Agosto,2017,,,,,
2017-08-01,Turbina de Gas,133858.206,August,0.133858206,Agosto,2017,,,,,
2017-09-01,Hidroeléctrica,707854672.875437,September,707.854672875437,Septiembre,2017,,,,,
2017-09-01,Turbina de Vapor,144379054.536116,September,144.379054536116,Septiembre,2017,,,,,
2017-09-01,Motor Reciprocante,26228044.158375,September,26.228044158375,Septiembre,2017,,,,,
2017-09-01,Geotérmica,17106055.393584,September,17.106055393584,Septiembre,2017,,,,,
2017-09-01,Fotovoltaica,15244137.656893,September,15.244137656893,Septiembre,2017,,,,,
2017-09-01,Eólico,2512959.284564,September,2.5129592845640003,Septiembre,2017,,,,,
2017-09-01,Biogas,1441833.498575,September,1.441833498575,Septiembre,2017,,,,,
2017-09-01,Turbina de Gas,164370.19494,September,0.16437019494,Septiembre,2017,,,,,
2017-10-01,Hidroeléctrica,779479784.110655,October,779.4797841106549,Octubre,2017,,,,,
2017-10-01,Turbina de Vapor,105284878.064611,October,105.284878064611,Octubre,2017,,,,,
2017-10-01,Motor Reciprocante,30036905.32748,October,30.03690532748,Octubre,2017,,,,,
2017-10-01,Eólico,17547171.136358,October,17.547171136358,Octubre,2017,,,,,
2017-10-01,Geotérmica,16144325.35214,October,16.14432535214,Octubre,2017,,,,,
2017-10-01,Fotovoltaica,14585702.929631,October,14.585702929631,Octubre,2017,,,,,
2017-10-01,Biogas,1623340.051251,October,1.623340051251,Octubre,2017,,,,,
2017-10-01,Turbina de Gas,353127.38567,October,0.35312738567,Octubre,2017,,,,,
2017-11-01,Hidroeléctrica,590974355.309228,November,590.9743553092279,Noviembre,2017,,,,,
2017-11-01,Turbina de Vapor,277661975.807015,November,277.661975807015,Noviembre,2017,,,,,
2017-11-01,Eólico,33455863.301567,November,33.455863301567,Noviembre,2017,,,,,
2017-11-01,Motor Reciprocante,26001722.545314,November,26.001722545314,Noviembre,2017,,,,,
2017-11-01,Geotérmica,20423083.461925,November,20.423083461925,Noviembre,2017,,,,,
2017-11-01,Fotovoltaica,17972304.9983,November,17.9723049983,Noviembre,2017,,,,,
2017-11-01,Biogas,1295247.269755,November,1.295247269755,Noviembre,2017,,,,,
2017-11-01,Turbina de Gas,135525.705492,November,0.135525705492,Noviembre,2017,,,,,
2017-12-01,Hidroeléctrica,453459840.059482,December,453.459840059482,Diciembre,2017,,,,,
2017-12-01,Turbina de Vapor,406970972.290802,December,406.970972290802,Diciembre,2017,,,,,
2017-12-01,Eólico,39626914.942719,December,39.626914942719,Diciembre,2017,,,,,
2017-12-01,Geotérmica,22040208.065012,December,22.040208065012,Diciembre,2017,,,,,
2017-12-01,Motor Reciprocante,20992886.466264,December,20.992886466264,Diciembre,2017,,,,,
2017-12-01,Fotovoltaica,17334005.566257,December,17.334005566257,Diciembre,2017,,,,,
2017-12-01,Biogas,1516273.427099,December,1.516273427099,Diciembre,2017,,,,,
2017-12-01,Turbina de Gas,19090.061142,December,0.0190900611419999,Diciembre,2017,,,,,
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Turbina de Vapor,541929577.908603,January,541.9295779086029,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Hidroeléctrica,382556308.454152,January,382.556308454152,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Eólico,35881315.1804,January,35.8813151804,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Geotérmica,23969697.50857,January,23.96969750857,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Fotovoltaica,18417503.607792,January,18.417503607792,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
